catchment_id,n,mae,rmse,nse,kge,bias
03005,1705,152.09088105572,645.1258570212832,0.7281904927618628,0.6369721268338645,-97.51352009873007
03094,1728,16.46839767847952,97.73216897383627,0.4436918246774463,0.5302918485730557,-3.0713820684649673
04022,1717,10.272216588671085,51.54838128128994,0.7233508900083162,0.8041264170143912,-1.1850435348444934
04054,1801,13.876083317029162,74.61396027851913,0.8319956291872806,0.7543588914385846,-6.391386466585994
05002,1643,37.52748333071987,133.86061532546643,0.8301522986732678,0.7683487183519275,-12.545479990067856
06001,1826,26.244357783710573,139.73922300525717,0.6814157007012278,0.6444596030953195,-11.037950200601987
